Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-001266,2019-10-01,2019-10-05,First Class,C-3534,Customer 1266,Corporate,United States,Seattle,California,58656,Central,P-92748,Office Supplies,Binders,Product 1266,227.69,4,0.14,7.69
ORD-001267,2017-11-29,2017-12-03,First Class,C-8040,Customer 1267,Home Office,United States,Columbus,Ohio,58046,East,P-86932,Technology,Phones,Product 1267,782.62,4,0.0,312.78
ORD-001268,2018-01-14,2018-01-20,First Class,C-3501,Customer 1268,Corporate,United States,Seattle,Florida,89291,East,P-72707,Furniture,Chairs,Product 1268,80.78,4,0.08,20.69
ORD-001269,2018-07-24,2018-07-31,Same Day,C-5650,Customer 1269,Consumer,United States,Seattle,Florida,63361,West,P-36853,Technology,Machines,Product 1269,108.14,1,0.12,7.09
ORD-001270,2018-07-01,2018-07-03,First Class,C-8165,Customer 1270,Home Office,United States,Columbus,Texas,60466,South,P-19132,Office Supplies,Storage,Product 1270,873.59,5,0.18,145.0
ORD-001271,2018-01-12,2018-01-15,Same Day,C-3016,Customer 1271,Corporate,United States,Houston,Florida,93899,South,P-21407,Furniture,Tables,Product 1271,532.76,3,0.01,77.9
ORD-001272,2018-12-18,2018-12-25,Standard Class,C-3685,Customer 1272,Corporate,United States,Philadelphia,Washington,86760,West,P-80120,Office Supplies,Paper,Product 1272,224.4,2,0.09,73.94
ORD-001273,2017-08-21,2017-08-27,Second Class,C-9946,Customer 1273,Corporate,United States,New York,Washington,47924,Central,P-57367,Technology,Accessories,Product 1273,44.23,1,0.19,6.38
ORD-001274,2017-05-04,2017-05-12,Same Day,C-9433,Customer 1274,Consumer,United States,Seattle,California,54232,East,P-38501,Furniture,Bookcases,Product 1274,286.02,3,0.15,21.32
ORD-001275,2017-07-14,2017-07-16,Second Class,C-3598,Customer 1275,Consumer,United States,Philadelphia,Texas,14016,Central,P-45896,Technology,Phones,Product 1275,215.14,2,0.05,13.08
ORD-001276,2019-08-09,2019-08-14,Second Class,C-1024,Customer 1276,Home Office,United States,Philadelphia,Pennsylvania,87034,Central,P-75927,Furniture,Bookcases,Product 1276,78.11,1,0.0,14.85
ORD-001277,2017-10-02,2017-10-07,Same Day,C-7175,Customer 1277,Corporate,United States,Miami,Illinois,24983,South,P-19047,Technology,Phones,Product 1277,323.98,4,0.0,63.37
ORD-001278,2019-02-01,2019-02-04,Same Day,C-4140,Customer 1278,Corporate,United States,New York,New York,15734,South,P-40047,Furniture,Furnishings,Product 1278,94.63,1,0.02,8.2
ORD-001279,2019-05-07,2019-05-13,Standard Class,C-6510,Customer 1279,Consumer,United States,Houston,Florida,99600,Central,P-50719,Furniture,Bookcases,Product 1279,140.82,2,0.1,5.78
ORD-001280,2019-01-05,2019-01-11,First Class,C-8477,Customer 1280,Consumer,United States,Los Angeles,Pennsylvania,96140,South,P-62325,Furniture,Furnishings,Product 1280,686.97,5,0.07,74.32
ORD-001281,2018-04-17,2018-04-22,Standard Class,C-2649,Customer 1281,Corporate,United States,New York,New York,51947,Central,P-62376,Furniture,Tables,Product 1281,124.55,1,0.16,32.47
ORD-001282,2017-11-29,2017-12-01,Same Day,C-6210,Customer 1282,Consumer,United States,Los Angeles,California,66957,Central,P-40615,Technology,Phones,Product 1282,69.07,2,0.03,6.35
ORD-001283,2017-09-26,2017-09-27,Same Day,C-5144,Customer 1283,Corporate,United States,Miami,Florida,21355,West,P-85707,Technology,Copiers,Product 1283,409.72,3,0.17,25.92
ORD-001284,2019-03-04,2019-03-12,Standard Class,C-4846,Customer 1284,Corporate,United States,Columbus,Florida,61972,West,P-53128,Technology,Phones,Product 1284,168.58,2,0.0,29.36
ORD-001285,2019-04-08,2019-04-14,First Class,C-8611,Customer 1285,Home Office,United States,Houston,Pennsylvania,61796,West,P-38770,Furniture,Bookcases,Product 1285,80.46,5,0.09,22.67
ORD-001286,2018-06-20,2018-06-21,Second Class,C-2865,Customer 1286,Corporate,United States,Columbus,New York,88419,East,P-36070,Office Supplies,Art,Product 1286,404.16,3,0.06,25.84
ORD-001287,2018-11-09,2018-11-15,Second Class,C-8545,Customer 1287,Consumer,United States,New York,Pennsylvania,77670,West,P-30393,Office Supplies,Paper,Product 1287,519.25,4,0.0,81.74
ORD-001288,2018-09-06,2018-09-14,Standard Class,C-5404,Customer 1288,Home Office,United States,Chicago,California,68774,West,P-32226,Furniture,Chairs,Product 1288,201.03,5,0.13,38.0
ORD-001289,2018-08-15,2018-08-17,Second Class,C-4782,Customer 1289,Home Office,United States,Miami,Ohio,30524,South,P-77251,Furniture,Furnishings,Product 1289,372.03,3,0.23,-14.48
ORD-001290,2019-10-04,2019-10-05,Standard Class,C-9722,Customer 1290,Corporate,United States,Philadelphia,Texas,47617,Central,P-68061,Furniture,Tables,Product 1290,307.4,2,0.24,-28.73
ORD-001291,2019-10-01,2019-10-08,First Class,C-1013,Customer 1291,Consumer,United States,Philadelphia,California,58971,Central,P-38925,Furniture,Furnishings,Product 1291,65.23,1,0.07,11.19
ORD-001292,2019-02-09,2019-02-11,Standard Class,C-5879,Customer 1292,Home Office,United States,Los Angeles,Texas,67374,East,P-38582,Office Supplies,Binders,Product 1292,155.02,1,0.26,27.21
ORD-001293,2018-10-05,2018-10-08,First Class,C-8242,Customer 1293,Consumer,United States,Seattle,Washington,10197,West,P-60157,Technology,Accessories,Product 1293,194.93,2,0.02,58.81
ORD-001294,2019-06-01,2019-06-09,First Class,C-9703,Customer 1294,Consumer,United States,Miami,Pennsylvania,35943,East,P-12445,Office Supplies,Art,Product 1294,333.45,4,0.04,62.91
ORD-001295,2018-12-28,2019-01-01,Same Day,C-2602,Customer 1295,Consumer,United States,New York,Illinois,90545,South,P-10113,Furniture,Tables,Product 1295,368.93,5,0.22,-36.11
ORD-001296,2017-10-25,2017-10-29,Standard Class,C-1571,Customer 1296,Consumer,United States,Los Angeles,Ohio,88737,Central,P-87141,Furniture,Bookcases,Product 1296,127.97,1,0.04,48.15
ORD-001297,2018-07-31,2018-08-02,Standard Class,C-9447,Customer 1297,Home Office,United States,New York,New York,90714,West,P-88004,Technology,Accessories,Product 1297,142.04,1,0.09,13.31
ORD-001298,2017-04-19,2017-04-27,First Class,C-2118,Customer 1298,Consumer,United States,Miami,New York,74572,East,P-49009,Furniture,Tables,Product 1298,440.91,3,0.12,9.73
ORD-001299,2017-05-04,2017-05-12,Second Class,C-1075,Customer 1299,Corporate,United States,Los Angeles,California,69504,West,P-47325,Furniture,Furnishings,Product 1299,249.58,4,0.12,57.34
ORD-001300,2018-11-22,2018-11-29,Standard Class,C-2417,Customer 1300,Consumer,United States,Philadelphia,Illinois,33863,East,P-61993,Office Supplies,Binders,Product 1300,212.16,2,0.21,21.45
ORD-001301,2018-01-21,2018-01-26,Same Day,C-3564,Customer 1301,Corporate,United States,Houston,Florida,98794,South,P-56768,Office Supplies,Storage,Product 1301,584.37,4,0.16,81.8
ORD-001302,2018-07-09,2018-07-14,Second Class,C-7366,Customer 1302,Corporate,United States,Chicago,Ohio,72619,South,P-50499,Technology,Accessories,Product 1302,20.0,4,0.0,5.16
ORD-001303,2019-05-19,2019-05-22,Standard Class,C-8706,Customer 1303,Consumer,United States,New York,Washington,42973,West,P-92388,Office Supplies,Paper,Product 1303,106.44,2,0.18,22.08
ORD-001304,2019-01-09,2019-01-15,Standard Class,C-7051,Customer 1304,Consumer,United States,Philadelphia,Ohio,13946,East,P-53456,Office Supplies,Art,Product 1304,119.91,1,0.0,32.88
ORD-001305,2019-09-21,2019-09-24,First Class,C-4789,Customer 1305,Consumer,United States,New York,Washington,97615,South,P-50468,Office Supplies,Paper,Product 1305,675.76,5,0.17,29.14
ORD-001306,2019-09-02,2019-09-06,Same Day,C-3654,Customer 1306,Home Office,United States,Philadelphia,Washington,76097,West,P-52080,Office Supplies,Paper,Product 1306,61.08,1,0.13,11.48
ORD-001307,2017-10-26,2017-11-01,Standard Class,C-2855,Customer 1307,Consumer,United States,Seattle,Ohio,84945,West,P-33030,Office Supplies,Storage,Product 1307,240.35,3,0.17,-2.12
ORD-001308,2018-07-02,2018-07-04,First Class,C-9029,Customer 1308,Corporate,United States,Philadelphia,Ohio,24883,East,P-24986,Technology,Phones,Product 1308,376.28,3,0.23,47.18
ORD-001309,2017-07-14,2017-07-21,Second Class,C-9149,Customer 1309,Consumer,United States,Houston,Illinois,86733,West,P-68477,Furniture,Furnishings,Product 1309,784.29,5,0.0,258.75
ORD-001310,2019-06-18,2019-06-26,Same Day,C-2497,Customer 1310,Consumer,United States,Columbus,California,62417,South,P-60560,Technology,Phones,Product 1310,122.63,1,0.07,19.79
ORD-001311,2018-08-08,2018-08-10,Second Class,C-1873,Customer 1311,Corporate,United States,New York,Illinois,37837,East,P-29047,Office Supplies,Binders,Product 1311,250.42,4,0.24,-43.44
ORD-001312,2019-03-29,2019-04-06,Same Day,C-3368,Customer 1312,Corporate,United States,Houston,Ohio,94849,East,P-64939,Furniture,Furnishings,Product 1312,220.78,4,0.17,-3.1
ORD-001313,2018-12-25,2018-12-30,Same Day,C-1021,Customer 1313,Corporate,United States,Seattle,New York,37664,West,P-73879,Technology,Phones,Product 1313,186.6,1,0.19,18.17
ORD-001314,2018-09-11,2018-09-16,Same Day,C-5317,Customer 1314,Home Office,United States,Chicago,New York,37284,South,P-33709,Furniture,Tables,Product 1314,152.64,1,0.01,22.91
ORD-001315,2019-09-04,2019-09-12,Standard Class,C-2783,Customer 1315,Corporate,United States,Houston,California,39921,West,P-48612,Furniture,Furnishings,Product 1315,163.1,1,0.1,16.86
ORD-001316,2017-10-30,2017-11-05,First Class,C-5939,Customer 1316,Consumer,United States,Houston,Ohio,60586,West,P-36588,Technology,Phones,Product 1316,824.55,5,0.0,112.41
ORD-001317,2017-06-13,2017-06-16,Standard Class,C-3323,Customer 1317,Home Office,United States,Seattle,Illinois,87400,East,P-27381,Technology,Copiers,Product 1317,123.43,1,0.25,-12.23
ORD-001318,2018-07-26,2018-08-03,Standard Class,C-6692,Customer 1318,Home Office,United States,Seattle,Florida,36281,West,P-38675,Technology,Accessories,Product 1318,89.73,1,0.0,34.27
ORD-001319,2019-09-09,2019-09-12,Same Day,C-6268,Customer 1319,Consumer,United States,Houston,Washington,45500,Central,P-46828,Office Supplies,Art,Product 1319,189.55,2,0.24,31.0
ORD-001320,2019-12-09,2019-12-12,First Class,C-4421,Customer 1320,Corporate,United States,Seattle,Illinois,70296,South,P-41984,Furniture,Chairs,Product 1320,438.73,2,0.0,148.59
ORD-001321,2019-12-04,2019-12-11,First Class,C-5469,Customer 1321,Consumer,United States,Chicago,Pennsylvania,80824,Central,P-16383,Furniture,Furnishings,Product 1321,725.57,5,0.04,179.13
ORD-001322,2019-02-19,2019-02-25,Same Day,C-2160,Customer 1322,Home Office,United States,Chicago,New York,60341,West,P-24215,Technology,Copiers,Product 1322,184.39,2,0.16,2.8
ORD-001323,2019-10-25,2019-10-29,Same Day,C-3687,Customer 1323,Home Office,United States,New York,Washington,18826,West,P-49073,Office Supplies,Paper,Product 1323,345.35,2,0.07,58.53
ORD-001324,2019-06-07,2019-06-15,Same Day,C-3556,Customer 1324,Home Office,United States,Miami,Ohio,11571,South,P-63868,Furniture,Bookcases,Product 1324,421.15,3,0.26,72.41
ORD-001325,2017-09-26,2017-09-28,First Class,C-5417,Customer 1325,Corporate,United States,Miami,Illinois,33757,Central,P-33654,Office Supplies,Storage,Product 1325,313.41,3,0.15,27.38
ORD-001326,2017-03-23,2017-03-30,Second Class,C-9738,Customer 1326,Home Office,United States,Columbus,Illinois,65696,East,P-94925,Office Supplies,Paper,Product 1326,1167.58,4,0.16,-50.71
ORD-001327,2018-09-28,2018-10-06,Standard Class,C-9641,Customer 1327,Consumer,United States,Miami,Illinois,97655,East,P-16869,Furniture,Bookcases,Product 1327,294.01,4,0.12,87.79
ORD-001328,2018-03-25,2018-03-26,Second Class,C-9782,Customer 1328,Consumer,United States,Philadelphia,Ohio,80745,West,P-21486,Furniture,Bookcases,Product 1328,248.76,2,0.26,22.59
ORD-001329,2017-12-30,2018-01-04,Standard Class,C-5490,Customer 1329,Home Office,United States,Columbus,Florida,50337,South,P-85997,Furniture,Tables,Product 1329,80.67,1,0.04,13.8
ORD-001330,2019-06-06,2019-06-07,Standard Class,C-2313,Customer 1330,Corporate,United States,Miami,Texas,13781,East,P-92170,Technology,Machines,Product 1330,225.81,2,0.17,-5.12
ORD-001331,2019-01-29,2019-02-03,Same Day,C-9091,Customer 1331,Consumer,United States,Miami,Illinois,73787,West,P-88633,Furniture,Bookcases,Product 1331,312.04,2,0.21,15.85
ORD-001332,2017-01-30,2017-01-31,First Class,C-5548,Customer 1332,Consumer,United States,Chicago,Washington,90486,Central,P-12295,Furniture,Bookcases,Product 1332,136.43,1,0.16,-9.34
ORD-001333,2017-05-06,2017-05-12,Standard Class,C-5851,Customer 1333,Home Office,United States,Chicago,California,78282,East,P-44503,Office Supplies,Binders,Product 1333,343.02,3,0.21,-2.69
ORD-001334,2019-07-08,2019-07-15,Same Day,C-6522,Customer 1334,Corporate,United States,Miami,Ohio,70891,South,P-22325,Technology,Machines,Product 1334,344.19,4,0.15,88.97
ORD-001335,2019-04-20,2019-04-22,First Class,C-1937,Customer 1335,Home Office,United States,Columbus,California,10523,South,P-47312,Office Supplies,Storage,Product 1335,22.24,4,0.14,4.17
ORD-001336,2018-09-19,2018-09-27,Standard Class,C-8375,Customer 1336,Consumer,United States,New York,Ohio,28772,South,P-38106,Office Supplies,Art,Product 1336,160.2,3,0.09,25.25
ORD-001337,2017-07-28,2017-07-29,Second Class,C-4793,Customer 1337,Corporate,United States,Houston,California,83765,Central,P-50055,Office Supplies,Binders,Product 1337,55.5,3,0.27,-12.55
ORD-001338,2019-03-10,2019-03-17,Second Class,C-4252,Customer 1338,Consumer,United States,Chicago,Florida,74994,Central,P-71976,Office Supplies,Binders,Product 1338,159.35,2,0.22,34.03
ORD-001339,2017-04-10,2017-04-17,First Class,C-3233,Customer 1339,Corporate,United States,Seattle,California,38218,East,P-46876,Technology,Phones,Product 1339,159.9,2,0.25,-8.17
ORD-001340,2017-03-23,2017-03-24,First Class,C-5967,Customer 1340,Home Office,United States,Miami,New York,99470,East,P-20654,Office Supplies,Storage,Product 1340,160.24,3,0.24,3.66
ORD-001341,2017-04-19,2017-04-25,Standard Class,C-5555,Customer 1341,Consumer,United States,New York,Washington,22416,West,P-86444,Technology,Machines,Product 1341,225.73,5,0.27,19.62
ORD-001342,2017-04-14,2017-04-17,Second Class,C-8767,Customer 1342,Home Office,United States,Houston,New York,57002,East,P-86069,Technology,Phones,Product 1342,858.39,5,0.25,139.42
ORD-001343,2017-03-30,2017-04-03,Standard Class,C-4715,Customer 1343,Consumer,United States,Chicago,Texas,88013,East,P-79974,Office Supplies,Art,Product 1343,48.89,3,0.15,8.13
ORD-001344,2019-11-05,2019-11-07,Standard Class,C-8706,Customer 1344,Home Office,United States,Miami,Pennsylvania,43141,South,P-89209,Furniture,Tables,Product 1344,113.83,3,0.09,9.37
ORD-001345,2017-12-16,2017-12-19,Second Class,C-2735,Customer 1345,Home Office,United States,New York,Texas,92850,South,P-92370,Furniture,Furnishings,Product 1345,538.17,5,0.16,134.58
ORD-001346,2019-03-18,2019-03-25,Standard Class,C-9322,Customer 1346,Home Office,United States,Seattle,Illinois,30080,Central,P-28706,Technology,Phones,Product 1346,264.29,4,0.26,-4.31
ORD-001347,2017-12-21,2017-12-25,Second Class,C-9952,Customer 1347,Consumer,United States,Los Angeles,Illinois,77732,East,P-73707,Furniture,Chairs,Product 1347,122.83,2,0.13,10.29
ORD-001348,2019-09-27,2019-10-05,Second Class,C-8009,Customer 1348,Corporate,United States,Miami,Texas,74956,South,P-71276,Technology,Machines,Product 1348,282.65,3,0.01,80.28
ORD-001349,2019-07-14,2019-07-17,First Class,C-9405,Customer 1349,Consumer,United States,Houston,Illinois,57914,Central,P-24703,Office Supplies,Art,Product 1349,512.32,5,0.15,9.9
ORD-001350,2018-09-01,2018-09-05,First Class,C-3889,Customer 1350,Home Office,United States,Columbus,Florida,71515,South,P-23034,Technology,Accessories,Product 1350,240.73,3,0.0,55.17
ORD-001351,2018-02-16,2018-02-22,Same Day,C-9950,Customer 1351,Consumer,United States,New York,Texas,52929,West,P-88544,Furniture,Bookcases,Product 1351,665.64,5,0.13,19.42
ORD-001352,2018-10-14,2018-10-20,Standard Class,C-1965,Customer 1352,Home Office,United States,Houston,Florida,64454,South,P-97242,Technology,Accessories,Product 1352,73.72,1,0.08,22.2
ORD-001353,2019-03-05,2019-03-08,Second Class,C-3117,Customer 1353,Corporate,United States,Chicago,Pennsylvania,75399,South,P-16033,Office Supplies,Art,Product 1353,208.46,5,0.24,4.26
ORD-001354,2018-02-26,2018-03-03,Second Class,C-7677,Customer 1354,Corporate,United States,Miami,Texas,78645,West,P-59436,Technology,Copiers,Product 1354,34.2,3,0.01,9.4
ORD-001355,2017-08-30,2017-09-03,Same Day,C-1658,Customer 1355,Home Office,United States,Philadelphia,Florida,52056,East,P-53533,Office Supplies,Binders,Product 1355,555.18,5,0.17,114.03
ORD-001356,2018-06-13,2018-06-17,Second Class,C-4700,Customer 1356,Consumer,United States,Columbus,Ohio,95322,East,P-34246,Furniture,Furnishings,Product 1356,57.92,1,0.0,9.0
ORD-001357,2017-11-17,2017-11-25,Standard Class,C-9960,Customer 1357,Consumer,United States,New York,Washington,71654,West,P-86342,Office Supplies,Paper,Product 1357,202.4,2,0.1,8.33
ORD-001358,2018-07-03,2018-07-08,First Class,C-6488,Customer 1358,Consumer,United States,Los Angeles,Ohio,76012,East,P-73298,Furniture,Tables,Product 1358,46.7,1,0.11,2.15
ORD-001359,2019-01-20,2019-01-28,Second Class,C-3537,Customer 1359,Consumer,United States,Columbus,Ohio,71224,Central,P-26140,Furniture,Tables,Product 1359,288.92,4,0.1,25.92
ORD-001360,2017-08-11,2017-08-17,Second Class,C-9767,Customer 1360,Corporate,United States,Chicago,Pennsylvania,55928,Central,P-96592,Office Supplies,Art,Product 1360,52.23,1,0.18,11.12
ORD-001361,2017-09-02,2017-09-06,Second Class,C-6183,Customer 1361,Home Office,United States,Philadelphia,Florida,15823,East,P-79783,Office Supplies,Art,Product 1361,207.82,2,0.12,1.07
ORD-001362,2019-03-14,2019-03-15,Standard Class,C-3317,Customer 1362,Consumer,United States,Los Angeles,Florida,52937,Central,P-85307,Office Supplies,Paper,Product 1362,144.65,2,0.0,27.01
ORD-001363,2019-12-24,2019-12-26,Second Class,C-1395,Customer 1363,Corporate,United States,Miami,California,39233,South,P-90221,Technology,Accessories,Product 1363,39.39,2,0.0,10.06
ORD-001364,2019-02-28,2019-03-01,Second Class,C-2786,Customer 1364,Corporate,United States,Los Angeles,California,77918,East,P-81644,Office Supplies,Paper,Product 1364,158.19,2,0.23,-19.61
ORD-001365,2017-10-10,2017-10-15,Standard Class,C-2852,Customer 1365,Home Office,United States,Philadelphia,Texas,65520,Central,P-46524,Technology,Copiers,Product 1365,615.87,3,0.0,184.45
ORD-001366,2019-07-07,2019-07-15,First Class,C-8531,Customer 1366,Consumer,United States,Columbus,Florida,98899,West,P-23968,Technology,Machines,Product 1366,111.66,3,0.18,-9.13
ORD-001367,2019-04-21,2019-04-27,Same Day,C-6501,Customer 1367,Corporate,United States,Chicago,Ohio,26607,West,P-51036,Office Supplies,Binders,Product 1367,468.29,3,0.0,163.71
ORD-001368,2019-08-12,2019-08-20,Same Day,C-3616,Customer 1368,Home Office,United States,Chicago,Texas,91775,West,P-65190,Furniture,Chairs,Product 1368,303.85,4,0.23,-42.02
ORD-001369,2019-12-11,2019-12-19,Same Day,C-6031,Customer 1369,Corporate,United States,Houston,California,16673,Central,P-84462,Technology,Phones,Product 1369,178.71,4,0.15,5.37
